dteday,season,yr,mnth,hr,holiday,weekday,workingday,buyer_type,Product_Type,buyers,Location
19/1/2021,1,0,1,1,0,3,1,Member,F,213,Location 5
19/1/2021,1,0,1,2,0,3,1,Non-Member,E,124,Location 5
19/1/2021,1,0,1,4,0,3,1,Non-Member,B,97,Location 5
19/1/2021,1,0,1,5,0,3,1,Non-Member,D,325,Location 1
19/1/2021,1,0,1,6,0,3,1,Member,F,155,Location 5
19/1/2021,1,0,1,7,0,3,1,Member,C,100,Location 4
19/1/2021,1,0,1,8,0,3,1,Non-Member,F,151,Location 3
19/1/2021,1,0,1,9,0,3,1,Non-Member,C,65,Location 3
19/1/2021,1,0,1,10,0,3,1,Member,F,60,Location 5
19/1/2021,1,0,1,11,0,3,1,Member,E,42,Location 5
19/1/2021,1,0,1,12,0,3,1,Member,C,72,Location 4
19/1/2021,1,0,1,13,0,3,1,Non-Member,E,98,Location 2
19/1/2021,1,0,1,14,0,3,1,Non-Member,F,136,Location 3
19/1/2021,1,0,1,15,0,3,1,Member,B,159,Location 2
19/1/2021,1,0,1,16,0,3,1,Member,F,114,Location 2
19/1/2021,1,0,1,17,0,3,1,Member,F,2,Location 5
19/1/2021,1,0,1,18,0,3,1,Member,D,18,Location 5
19/1/2021,1,0,1,19,0,3,1,Member,C,15,Location 4
19/1/2021,1,0,1,20,0,3,1,Non-Member,F,20,Location 5
19/1/2021,1,0,1,21,0,3,1,Member,C,41,Location 3
19/1/2021,1,0,1,22,0,3,1,Non-Member,D,125,Location 1
19/1/2021,1,0,1,23,0,3,1,Non-Member,D,199,Location 3
20/1/2021,1,0,1,0,0,4,1,Member,D,2,Location 4
20/1/2021,1,0,1,1,0,4,1,Member,C,18,Location 1
20/1/2021,1,0,1,2,0,4,1,Non-Member,F,77,Location 3
20/1/2021,1,0,1,3,0,4,1,Member,F,182,Location 5
20/1/2021,1,0,1,4,0,4,1,Non-Member,C,41,Location 2
20/1/2021,1,0,1,5,0,4,1,Member,F,190,Location 4
20/1/2021,1,0,1,6,0,4,1,Member,D,150,Location 2
20/1/2021,1,0,1,7,0,4,1,Non-Member,E,40,Location 5
20/1/2021,1,0,1,8,0,4,1,Member,A,15,Location 5
20/1/2021,1,0,1,9,0,4,1,Member,F,248,Location 4
20/1/2021,1,0,1,10,0,4,1,Member,B,130,Location 2
20/1/2021,1,0,1,11,0,4,1,Member,D,232,Location 1
20/1/2021,1,0,1,12,0,4,1,Member,B,186,Location 3
20/1/2021,1,0,1,13,0,4,1,Member,F,173,Location 5
20/1/2021,1,0,1,14,0,4,1,Member,D,56,Location 5
20/1/2021,1,0,1,15,0,4,1,Member,C,48,Location 4
20/1/2021,1,0,1,16,0,4,1,Member,E,34,Location 3
20/1/2021,1,0,1,17,0,4,1,Member,F,244,Location 4
20/1/2021,1,0,1,18,0,4,1,Member,F,236,Location 1
20/1/2021,1,0,1,19,0,4,1,Non-Member,C,223,Location 1
20/1/2021,1,0,1,20,0,4,1,Non-Member,C,152,Location 4
20/1/2021,1,0,1,21,0,4,1,Member,D,230,Location 4
20/1/2021,1,0,1,22,0,4,1,Member,B,243,Location 4
20/1/2021,1,0,1,23,0,4,1,Member,D,2,Location 4
21/1/2021,1,0,1,0,0,5,1,Member,E,241,Location 2
21/1/2021,1,0,1,1,0,5,1,Member,C,34,Location 1
21/1/2021,1,0,1,2,0,5,1,Non-Member,D,67,Location 5
21/1/2021,1,0,1,3,0,5,1,Member,F,50,Location 3
21/1/2021,1,0,1,4,0,5,1,Member,F,180,Location 5
21/1/2021,1,0,1,5,0,5,1,Member,E,62,Location 1
21/1/2021,1,0,1,6,0,5,1,Non-Member,D,238,Location 3
21/1/2021,1,0,1,7,0,5,1,Member,E,197,Location 3
21/1/2021,1,0,1,8,0,5,1,Member,B,213,Location 4
21/1/2021,1,0,1,9,0,5,1,Non-Member,F,93,Location 2
21/1/2021,1,0,1,10,0,5,1,Member,F,127,Location 1
21/1/2021,1,0,1,11,0,5,1,Non-Member,E,179,Location 1
21/1/2021,1,0,1,12,0,5,1,Member,B,223,Location 1
21/1/2021,1,0,1,13,0,5,1,Member,E,198,Location 3
21/1/2021,1,0,1,14,0,5,1,Member,D,124,Location 3
21/1/2021,1,0,1,15,0,5,1,Member,E,172,Location 5
21/1/2021,1,0,1,16,0,5,1,Member,F,213,Location 1
21/1/2021,1,0,1,17,0,5,1,Non-Member,A,134,Location 4
21/1/2021,1,0,1,18,0,5,1,Member,F,198,Location 5
21/1/2021,1,0,1,19,0,5,1,Non-Member,C,22,Location 3
21/1/2021,1,0,1,20,0,5,1,Member,D,268,Location 3
21/1/2021,1,0,1,21,0,5,1,Non-Member,D,76,Location 1
21/1/2021,1,0,1,22,0,5,1,Member,D,247,Location 1
21/1/2021,1,0,1,23,0,5,1,Member,A,224,Location 5
22/1/2021,1,0,1,0,0,6,0,Non-Member,F,111,Location 1
22/1/2021,1,0,1,1,0,6,0,Member,C,35,Location 5
22/1/2021,1,0,1,2,0,6,0,Non-Member,C,43,Location 1
22/1/2021,1,0,1,3,0,6,0,Member,E,162,Location 4
22/1/2021,1,0,1,4,0,6,0,Member,B,178,Location 1
22/1/2021,1,0,1,6,0,6,0,Member,E,57,Location 3
22/1/2021,1,0,1,7,0,6,0,Non-Member,E,281,Location 4
22/1/2021,1,0,1,8,0,6,0,Non-Member,B,192,Location 5
22/1/2021,1,0,1,9,0,6,0,Member,D,222,Location 2
22/1/2021,1,0,1,10,0,6,0,Non-Member,B,188,Location 5
22/1/2021,1,0,1,11,0,6,0,Member,D,251,Location 2
22/1/2021,1,0,1,12,0,6,0,Non-Member,E,240,Location 3
22/1/2021,1,0,1,13,0,6,0,Member,C,223,Location 4
22/1/2021,1,0,1,14,0,6,0,Member,D,89,Location 2
22/1/2021,1,0,1,15,0,6,0,Member,D,179,Location 1
22/1/2021,1,0,1,16,0,6,0,Member,B,148,Location 2
22/1/2021,1,0,1,17,0,6,0,Member,F,48,Location 4
22/1/2021,1,0,1,18,0,6,0,Member,A,7,Location 4
22/1/2021,1,0,1,19,0,6,0,Non-Member,B,41,Location 1
22/1/2021,1,0,1,20,0,6,0,Non-Member,F,261,Location 5
22/1/2021,1,0,1,21,0,6,0,Non-Member,F,140,Location 2
22/1/2021,1,0,1,22,0,6,0,Member,B,247,Location 3
22/1/2021,1,0,1,23,0,6,0,Member,D,193,Location 3
23/1/2021,1,0,1,0,0,0,0,Member,A,113,Location 5
23/1/2021,1,0,1,1,0,0,0,Member,A,23,Location 3
23/1/2021,1,0,1,2,0,0,0,Non-Member,D,111,Location 5
23/1/2021,1,0,1,3,0,0,0,Non-Member,E,33,Location 5
23/1/2021,1,0,1,5,0,0,0,Member,D,96,Location 1
23/1/2021,1,0,1,6,0,0,0,Member,D,93,Location 2
23/1/2021,1,0,1,7,0,0,0,Non-Member,C,22,Location 1
23/1/2021,1,0,1,8,0,0,0,Member,A,40,Location 1
23/1/2021,1,0,1,9,0,0,0,Non-Member,C,18,Location 5
23/1/2021,1,0,1,10,0,0,0,Member,A,95,Location 4
23/1/2021,1,0,1,11,0,0,0,Member,A,14,Location 5
23/1/2021,1,0,1,12,0,0,0,Non-Member,F,13,Location 1
23/1/2021,1,0,1,13,0,0,0,Non-Member,D,28,Location 4
23/1/2021,1,0,1,14,0,0,0,Non-Member,B,115,Location 1
23/1/2021,1,0,1,15,0,0,0,Non-Member,E,109,Location 1
23/1/2021,1,0,1,16,0,0,0,Member,D,99,Location 5
23/1/2021,1,0,1,17,0,0,0,Member,F,51,Location 2
23/1/2021,1,0,1,18,0,0,0,Member,C,66,Location 2
23/1/2021,1,0,1,19,0,0,0,Member,B,30,Location 3
23/1/2021,1,0,1,20,0,0,0,Member,B,123,Location 2
23/1/2021,1,0,1,21,0,0,0,Member,D,13,Location 4
23/1/2021,1,0,1,22,0,0,0,Non-Member,D,14,Location 4
23/1/2021,1,0,1,23,0,0,0,Member,A,115,Location 4
24/1/2021,1,0,1,0,0,1,1,Non-Member,D,55,Location 4
24/1/2021,1,0,1,1,0,1,1,Member,F,73,Location 3
24/1/2021,1,0,1,3,0,1,1,Member,E,204,Location 5
24/1/2021,1,0,1,4,0,1,1,Non-Member,C,300,Location 1
24/1/2021,1,0,1,5,0,1,1,Member,D,15,Location 5
24/1/2021,1,0,1,6,0,1,1,Member,C,57,Location 4
24/1/2021,1,0,1,7,0,1,1,Non-Member,D,76,Location 4
24/1/2021,1,0,1,8,0,1,1,Member,D,74,Location 2
24/1/2021,1,0,1,9,0,1,1,Member,D,362,Location 1
24/1/2021,1,0,1,10,0,1,1,Member,E,115,Location 3
24/1/2021,1,0,1,11,0,1,1,Non-Member,D,110,Location 2
24/1/2021,1,0,1,12,0,1,1,Member,D,13,Location 4
24/1/2021,1,0,1,13,0,1,1,Non-Member,D,35,Location 4
24/1/2021,1,0,1,14,0,1,1,Non-Member,A,52,Location 3
24/1/2021,1,0,1,15,0,1,1,Member,D,1,Location 3
24/1/2021,1,0,1,16,0,1,1,Non-Member,B,75,Location 3
24/1/2021,1,0,1,17,0,1,1,Member,F,220,Location 5
24/1/2021,1,0,1,18,0,1,1,Member,D,252,Location 3
24/1/2021,1,0,1,19,0,1,1,Member,D,5,Location 4
24/1/2021,1,0,1,20,0,1,1,Member,D,242,Location 3
24/1/2021,1,0,1,21,0,1,1,Member,D,39,Location 4
24/1/2021,1,0,1,22,0,1,1,Member,D,26,Location 4
24/1/2021,1,0,1,23,0,1,1,Member,F,68,Location 5
25/1/2021,1,0,1,0,0,2,1,Non-Member,D,49,Location 5
25/1/2021,1,0,1,1,0,2,1,Member,C,60,Location 1
25/1/2021,1,0,1,2,0,2,1,Member,F,182,Location 3
25/1/2021,1,0,1,4,0,2,1,Non-Member,A,63,Location 5
25/1/2021,1,0,1,5,0,2,1,Member,C,38,Location 2
25/1/2021,1,0,1,6,0,2,1,Member,E,8,Location 4
25/1/2021,1,0,1,7,0,2,1,Member,D,67,Location 5
25/1/2021,1,0,1,8,0,2,1,Non-Member,E,257,Location 3
25/1/2021,1,0,1,9,0,2,1,Member,B,69,Location 4
25/1/2021,1,0,1,10,0,2,1,Member,D,176,Location 2
25/1/2021,1,0,1,11,0,2,1,Non-Member,A,3,Location 5
25/1/2021,1,0,1,12,0,2,1,Member,C,150,Location 5
25/1/2021,1,0,1,13,0,2,1,Member,E,83,Location 1
25/1/2021,1,0,1,14,0,2,1,Member,D,73,Location 4
25/1/2021,1,0,1,15,0,2,1,Member,D,212,Location 1
25/1/2021,1,0,1,16,0,2,1,Member,F,176,Location 5
25/1/2021,1,0,1,17,0,2,1,Member,D,245,Location 3
25/1/2021,1,0,1,18,0,2,1,Member,E,67,Location 3
25/1/2021,1,0,1,19,0,2,1,Non-Member,D,54,Location 4
25/1/2021,1,0,1,20,0,2,1,Member,D,88,Location 1
25/1/2021,1,0,1,21,0,2,1,Non-Member,B,47,Location 3
25/1/2021,1,0,1,22,0,2,1,Non-Member,D,83,Location 4
25/1/2021,1,0,1,23,0,2,1,Non-Member,E,319,Location 1
26/1/2021,1,0,1,0,0,3,1,Member,F,96,Location 4
26/1/2021,1,0,1,1,0,3,1,Non-Member,E,54,Location 4
26/1/2021,1,0,1,2,0,3,1,Member,A,21,Location 2
26/1/2021,1,0,1,5,0,3,1,Non-Member,D,31,Location 1
26/1/2021,1,0,1,6,0,3,1,Member,C,67,Location 4
26/1/2021,1,0,1,7,0,3,1,Non-Member,F,221,Location 1
26/1/2021,1,0,1,8,0,3,1,Member,C,118,Location 3
26/1/2021,1,0,1,9,0,3,1,Non-Member,A,226,Location 3
26/1/2021,1,0,1,10,0,3,1,Non-Member,A,23,Location 2
26/1/2021,1,0,1,11,0,3,1,Member,C,360,Location 1
26/1/2021,1,0,1,12,0,3,1,Non-Member,C,81,Location 3
26/1/2021,1,0,1,13,0,3,1,Member,F,239,Location 1
26/1/2021,1,0,1,14,0,3,1,Member,F,130,Location 3
26/1/2021,1,0,1,15,0,3,1,Member,F,21,Location 4
26/1/2021,1,0,1,16,0,3,1,Member,B,214,Location 3
26/1/2021,1,0,1,17,0,3,1,Non-Member,D,25,Location 2
27/1/2021,1,0,1,16,0,4,1,Non-Member,E,154,Location 3
27/1/2021,1,0,1,17,0,4,1,Non-Member,C,85,Location 1
27/1/2021,1,0,1,18,0,4,1,Non-Member,A,252,Location 2
27/1/2021,1,0,1,19,0,4,1,Non-Member,A,265,Location 3
27/1/2021,1,0,1,20,0,4,1,Member,B,239,Location 3
27/1/2021,1,0,1,21,0,4,1,Member,F,249,Location 1
27/1/2021,1,0,1,22,0,4,1,Non-Member,F,227,Location 2
27/1/2021,1,0,1,23,0,4,1,Non-Member,B,64,Location 3
28/1/2021,1,0,1,0,0,5,1,Non-Member,D,73,Location 2
28/1/2021,1,0,1,1,0,5,1,Member,D,107,Location 5
28/1/2021,1,0,1,2,0,5,1,Non-Member,C,146,Location 1
28/1/2021,1,0,1,3,0,5,1,Member,D,104,Location 2
28/1/2021,1,0,1,5,0,5,1,Non-Member,E,115,Location 2
28/1/2021,1,0,1,6,0,5,1,Non-Member,D,192,Location 5
28/1/2021,1,0,1,7,0,5,1,Member,E,263,Location 1
28/1/2021,1,0,1,8,0,5,1,Member,F,197,Location 5
28/1/2021,1,0,1,9,0,5,1,Member,D,216,Location 4
28/1/2021,1,0,1,10,0,5,1,Member,A,105,Location 5
28/1/2021,1,0,1,11,0,5,1,Non-Member,D,197,Location 5
28/1/2021,1,0,1,12,0,5,1,Member,D,21,Location 1
28/1/2021,1,0,1,13,0,5,1,Member,A,256,Location 5
28/1/2021,1,0,1,14,0,5,1,Member,B,198,Location 5
28/1/2021,1,0,1,15,0,5,1,Member,D,149,Location 3
28/1/2021,1,0,1,16,0,5,1,Member,C,209,Location 3
28/1/2021,1,0,1,17,0,5,1,Member,E,61,Location 2
28/1/2021,1,0,1,18,0,5,1,Non-Member,C,113,Location 2
28/1/2021,1,0,1,19,0,5,1,Member,A,207,Location 3
28/1/2021,1,0,1,20,0,5,1,Member,A,1,Location 4
28/1/2021,1,0,1,21,0,5,1,Member,D,191,Location 2
28/1/2021,1,0,1,22,0,5,1,Member,C,259,Location 1
28/1/2021,1,0,1,23,0,5,1,Member,B,47,Location 1
29/1/2021,1,0,1,0,0,6,0,Member,B,250,Location 4
29/1/2021,1,0,1,1,0,6,0,Member,E,36,Location 1
29/1/2021,1,0,1,2,0,6,0,Member,C,41,Location 2
29/1/2021,1,0,1,3,0,6,0,Non-Member,D,240,Location 1
29/1/2021,1,0,1,4,0,6,0,Member,D,134,Location 2
29/1/2021,1,0,1,6,0,6,0,Member,F,211,Location 5
29/1/2021,1,0,1,7,0,6,0,Member,C,7,Location 5
29/1/2021,1,0,1,8,0,6,0,Non-Member,C,231,Location 5
29/1/2021,1,0,1,9,0,6,0,Member,D,275,Location 2
29/1/2021,1,0,1,10,0,6,0,Non-Member,A,268,Location 2
29/1/2021,1,0,1,11,0,6,0,Member,D,169,Location 3
29/1/2021,1,0,1,12,0,6,0,Member,B,37,Location 2
29/1/2021,1,0,1,13,0,6,0,Member,C,243,Location 5
29/1/2021,1,0,1,14,0,6,0,Member,F,182,Location 1
29/1/2021,1,0,1,15,0,6,0,Non-Member,D,233,Location 5
29/1/2021,1,0,1,16,0,6,0,Non-Member,D,77,Location 5
29/1/2021,1,0,1,17,0,6,0,Non-Member,A,29,Location 5
29/1/2021,1,0,1,18,0,6,0,Non-Member,D,199,Location 3
29/1/2021,1,0,1,19,0,6,0,Member,E,28,Location 1
29/1/2021,1,0,1,20,0,6,0,Member,D,157,Location 3
29/1/2021,1,0,1,21,0,6,0,Member,D,78,Location 1
29/1/2021,1,0,1,22,0,6,0,Member,F,261,Location 4
29/1/2021,1,0,1,23,0,6,0,Member,D,210,Location 3
30/1/2021,1,0,1,0,0,0,0,Member,C,16,Location 2
30/1/2021,1,0,1,1,0,0,0,Member,D,59,Location 5
30/1/2021,1,0,1,2,0,0,0,Member,D,73,Location 1
30/1/2021,1,0,1,3,0,0,0,Member,C,2,Location 5
30/1/2021,1,0,1,4,0,0,0,Member,D,113,Location 1
30/1/2021,1,0,1,5,0,0,0,Non-Member,D,53,Location 2
30/1/2021,1,0,1,7,0,0,0,Member,F,4,Location 2
30/1/2021,1,0,1,8,0,0,0,Member,F,101,Location 2
30/1/2021,1,0,1,9,0,0,0,Non-Member,D,47,Location 1
30/1/2021,1,0,1,10,0,0,0,Member,D,13,Location 5
30/1/2021,1,0,1,11,0,0,0,Member,D,70,Location 4
30/1/2021,1,0,1,12,0,0,0,Member,D,105,Location 5
30/1/2021,1,0,1,13,0,0,0,Member,F,68,Location 3
30/1/2021,1,0,1,14,0,0,0,Non-Member,F,87,Location 5
30/1/2021,1,0,1,15,0,0,0,Member,D,82,Location 4
30/1/2021,1,0,1,16,0,0,0,Member,D,85,Location 5
30/1/2021,1,0,1,17,0,0,0,Member,D,74,Location 5
30/1/2021,1,0,1,18,0,0,0,Member,E,84,Location 2
30/1/2021,1,0,1,19,0,0,0,Member,A,10,Location 3
30/1/2021,1,0,1,20,0,0,0,Member,F,31,Location 1
30/1/2021,1,0,1,21,0,0,0,Member,D,66,Location 4
30/1/2021,1,0,1,22,0,0,0,Non-Member,C,41,Location 4
30/1/2021,1,0,1,23,0,0,0,Member,B,104,Location 1
31/1/2021,1,0,1,0,0,1,1,Member,D,64,Location 3
31/1/2021,1,0,1,1,0,1,1,Non-Member,C,23,Location 4
31/1/2021,1,0,1,2,0,1,1,Member,D,29,Location 5
31/1/2021,1,0,1,3,0,1,1,Member,F,119,Location 5
31/1/2021,1,0,1,4,0,1,1,Member,C,9,Location 4
31/1/2021,1,0,1,5,0,1,1,Member,B,51,Location 4
31/1/2021,1,0,1,6,0,1,1,Non-Member,A,169,Location 2
31/1/2021,1,0,1,7,0,1,1,Member,F,43,Location 3
31/1/2021,1,0,1,8,0,1,1,Member,A,68,Location 5
31/1/2021,1,0,1,9,0,1,1,Non-Member,D,20,Location 5
31/1/2021,1,0,1,10,0,1,1,Non-Member,E,13,Location 1
31/1/2021,1,0,1,11,0,1,1,Member,B,70,Location 4
31/1/2021,1,0,1,12,0,1,1,Non-Member,F,138,Location 5
31/1/2021,1,0,1,13,0,1,1,Member,B,65,Location 3
31/1/2021,1,0,1,14,0,1,1,Member,D,24,Location 2
31/1/2021,1,0,1,15,0,1,1,Non-Member,D,22,Location 2
31/1/2021,1,0,1,16,0,1,1,Member,D,60,Location 5
31/1/2021,1,0,1,17,0,1,1,Member,C,115,Location 5
31/1/2021,1,0,1,18,0,1,1,Non-Member,E,19,Location 3
31/1/2021,1,0,1,19,0,1,1,Member,F,45,Location 5
31/1/2021,1,0,1,20,0,1,1,Non-Member,E,60,Location 4
31/1/2021,1,0,1,21,0,1,1,Member,B,219,Location 1
31/1/2021,1,0,1,22,0,1,1,Member,F,71,Location 4
31/1/2021,1,0,1,23,0,1,1,Member,C,29,Location 4
1/2/2021,1,0,2,0,0,2,1,Member,F,97,Location 3
1/2/2021,1,0,2,1,0,2,1,Member,F,20,Location 2
1/2/2021,1,0,2,2,0,2,1,Member,E,126,Location 5
1/2/2021,1,0,2,3,0,2,1,Non-Member,D,228,Location 1
1/2/2021,1,0,2,5,0,2,1,Non-Member,C,174,Location 3
1/2/2021,1,0,2,6,0,2,1,Member,D,8,Location 5
1/2/2021,1,0,2,7,0,2,1,Non-Member,B,103,Location 2
1/2/2021,1,0,2,8,0,2,1,Non-Member,C,149,Location 5
1/2/2021,1,0,2,9,0,2,1,Non-Member,D,77,Location 2
1/2/2021,1,0,2,10,0,2,1,Member,F,87,Location 1
1/2/2021,1,0,2,11,0,2,1,Member,E,30,Location 5
1/2/2021,1,0,2,12,0,2,1,Member,B,244,Location 1
1/2/2021,1,0,2,13,0,2,1,Member,F,62,Location 2
1/2/2021,1,0,2,14,0,2,1,Member,B,91,Location 2
1/2/2021,1,0,2,15,0,2,1,Member,A,116,Location 1
1/2/2021,1,0,2,16,0,2,1,Member,F,32,Location 3
1/2/2021,1,0,2,17,0,2,1,Member,A,87,Location 2
1/2/2021,1,0,2,18,0,2,1,Non-Member,F,193,Location 5
1/2/2021,1,0,2,19,0,2,1,Member,C,42,Location 4
1/2/2021,1,0,2,20,0,2,1,Non-Member,F,22,Location 4
1/2/2021,1,0,2,21,0,2,1,Member,D,47,Location 4
1/2/2021,1,0,2,22,0,2,1,Member,C,49,Location 4
1/2/2021,1,0,2,23,0,2,1,Member,D,84,Location 5
2/2/2021,1,0,2,0,0,3,1,Non-Member,F,213,Location 5
2/2/2021,1,0,2,1,0,3,1,Member,E,162,Location 3
2/2/2021,1,0,2,2,0,3,1,Member,C,159,Location 5
2/2/2021,1,0,2,3,0,3,1,Non-Member,E,211,Location 1
2/2/2021,1,0,2,4,0,3,1,Member,A,124,Location 2
2/2/2021,1,0,2,5,0,3,1,Non-Member,C,69,Location 5
2/2/2021,1,0,2,6,0,3,1,Non-Member,A,40,Location 2
2/2/2021,1,0,2,7,0,3,1,Member,D,26,Location 5
2/2/2021,1,0,2,8,0,3,1,Non-Member,C,74,Location 5
2/2/2021,1,0,2,9,0,3,1,Non-Member,E,49,Location 5
2/2/2021,1,0,2,10,0,3,1,Member,A,65,Location 4
2/2/2021,1,0,2,11,0,3,1,Member,C,83,Location 3
2/2/2021,1,0,2,12,0,3,1,Non-Member,D,82,Location 4
2/2/2021,1,0,2,13,0,3,1,Non-Member,D,96,Location 4
2/2/2021,1,0,2,14,0,3,1,Non-Member,C,63,Location 4
2/2/2021,1,0,2,15,0,3,1,Non-Member,F,77,Location 3
2/2/2021,1,0,2,16,0,3,1,Non-Member,F,83,Location 5
2/2/2021,1,0,2,17,0,3,1,Member,A,50,Location 4
2/2/2021,1,0,2,18,0,3,1,Non-Member,D,92,Location 5
2/2/2021,1,0,2,19,0,3,1,Member,D,213,Location 1
2/2/2021,1,0,2,20,0,3,1,Member,A,239,Location 1
2/2/2021,1,0,2,21,0,3,1,Non-Member,C,134,Location 2
2/2/2021,1,0,2,22,0,3,1,Non-Member,C,24,Location 3
2/2/2021,1,0,2,23,0,3,1,Non-Member,D,180,Location 5
3/2/2021,1,0,2,0,0,4,1,Non-Member,C,224,Location 5
3/2/2021,1,0,2,1,0,4,1,Member,B,223,Location 5
3/2/2021,1,0,2,2,0,4,1,Member,D,100,Location 3
3/2/2021,1,0,2,3,0,4,1,Member,C,24,Location 3
3/2/2021,1,0,2,5,0,4,1,Non-Member,F,33,Location 3
3/2/2021,1,0,2,6,0,4,1,Member,E,138,Location 1
3/2/2021,1,0,2,7,0,4,1,Non-Member,C,230,Location 1
3/2/2021,1,0,2,8,0,4,1,Member,A,142,Location 1
3/2/2021,1,0,2,9,0,4,1,Member,B,76,Location 1
3/2/2021,1,0,2,10,0,4,1,Non-Member,F,211,Location 5
3/2/2021,1,0,2,11,0,4,1,Member,D,119,Location 3
3/2/2021,1,0,2,12,0,4,1,Member,C,150,Location 1
3/2/2021,1,0,2,13,0,4,1,Member,E,90,Location 3
3/2/2021,1,0,2,14,0,4,1,Member,C,142,Location 4
3/2/2021,1,0,2,15,0,4,1,Member,C,224,Location 5
3/2/2021,1,0,2,16,0,4,1,Member,D,263,Location 3
3/2/2021,1,0,2,17,0,4,1,Member,C,12,Location 5
3/2/2021,1,0,2,18,0,4,1,Non-Member,F,135,Location 4
3/2/2021,1,0,2,19,0,4,1,Member,D,161,Location 2
3/2/2021,1,0,2,20,0,4,1,Member,A,82,Location 3
3/2/2021,1,0,2,21,0,4,1,Member,E,247,Location 2
3/2/2021,1,0,2,22,0,4,1,Member,C,161,Location 3
3/2/2021,1,0,2,23,0,4,1,Non-Member,A,244,Location 1
4/2/2021,1,0,2,0,0,5,1,Member,D,233,Location 4
4/2/2021,1,0,2,1,0,5,1,Member,F,142,Location 5
4/2/2021,1,0,2,2,0,5,1,Member,B,118,Location 3
4/2/2021,1,0,2,3,0,5,1,Member,F,259,Location 3
4/2/2021,1,0,2,5,0,5,1,Non-Member,C,90,Location 4
4/2/2021,1,0,2,6,0,5,1,Member,D,153,Location 1
4/2/2021,1,0,2,7,0,5,1,Non-Member,C,99,Location 5
4/2/2021,1,0,2,8,0,5,1,Non-Member,A,83,Location 1
4/2/2021,1,0,2,9,0,5,1,Member,F,110,Location 4
4/2/2021,1,0,2,10,0,5,1,Non-Member,A,73,Location 4
4/2/2021,1,0,2,11,0,5,1,Non-Member,D,83,Location 1
4/2/2021,1,0,2,12,0,5,1,Member,B,228,Location 3
4/2/2021,1,0,2,13,0,5,1,Non-Member,C,89,Location 4
4/2/2021,1,0,2,14,0,5,1,Member,C,13,Location 4
4/2/2021,1,0,2,15,0,5,1,Non-Member,F,267,Location 2
4/2/2021,1,0,2,16,0,5,1,Member,D,75,Location 1
4/2/2021,1,0,2,17,0,5,1,Member,F,264,Location 1
4/2/2021,1,0,2,18,0,5,1,Member,D,90,Location 5
4/2/2021,1,0,2,19,0,5,1,Member,F,129,Location 2
4/2/2021,1,0,2,20,0,5,1,Non-Member,F,162,Location 1
4/2/2021,1,0,2,21,0,5,1,Non-Member,D,136,Location 5
4/2/2021,1,0,2,22,0,5,1,Non-Member,C,115,Location 4
4/2/2021,1,0,2,23,0,5,1,Member,D,158,Location 4
5/2/2021,1,0,2,0,0,6,0,Member,D,43,Location 1
5/2/2021,1,0,2,1,0,6,0,Non-Member,B,53,Location 1
5/2/2021,1,0,2,2,0,6,0,Member,F,232,Location 2
5/2/2021,1,0,2,3,0,6,0,Non-Member,A,220,Location 2
5/2/2021,1,0,2,4,0,6,0,Member,D,285,Location 2
5/2/2021,1,0,2,5,0,6,0,Member,D,204,Location 1
5/2/2021,1,0,2,6,0,6,0,Member,A,123,Location 1
5/2/2021,1,0,2,7,0,6,0,Non-Member,B,96,Location 2
5/2/2021,1,0,2,8,0,6,0,Non-Member,C,82,Location 3
5/2/2021,1,0,2,9,0,6,0,Non-Member,E,284,Location 3
5/2/2021,1,0,2,10,0,6,0,Member,D,210,Location 5
5/2/2021,1,0,2,11,0,6,0,Member,D,300,Location 5
5/2/2021,1,0,2,12,0,6,0,Member,C,228,Location 5
5/2/2021,1,0,2,13,0,6,0,Member,C,31,Location 5
5/2/2021,1,0,2,14,0,6,0,Non-Member,B,153,Location 4
5/2/2021,1,0,2,15,0,6,0,Member,A,259,Location 1
5/2/2021,1,0,2,16,0,6,0,Member,E,139,Location 2
5/2/2021,1,0,2,17,0,6,0,Non-Member,C,3,Location 3
5/2/2021,1,0,2,18,0,6,0,Non-Member,E,29,Location 2
5/2/2021,1,0,2,19,0,6,0,Member,D,103,Location 5
5/2/2021,1,0,2,20,0,6,0,Non-Member,A,145,Location 4
5/2/2021,1,0,2,21,0,6,0,Member,F,259,Location 1
5/2/2021,1,0,2,22,0,6,0,Non-Member,B,21,Location 1
5/2/2021,1,0,2,23,0,6,0,Member,C,140,Location 2
6/2/2021,1,0,2,0,0,0,0,Member,D,19,Location 4
6/2/2021,1,0,2,1,0,0,0,Member,A,88,Location 2
6/2/2021,1,0,2,2,0,0,0,Non-Member,B,50,Location 3
6/2/2021,1,0,2,3,0,0,0,Non-Member,F,127,Location 2
6/2/2021,1,0,2,4,0,0,0,Member,C,84,Location 3
6/2/2021,1,0,2,5,0,0,0,Member,C,129,Location 5
6/2/2021,1,0,2,6,0,0,0,Non-Member,C,108,Location 3
6/2/2021,1,0,2,7,0,0,0,Member,A,93,Location 2
6/2/2021,1,0,2,8,0,0,0,Member,C,53,Location 3
6/2/2021,1,0,2,9,0,0,0,Member,C,10,Location 3
6/2/2021,1,0,2,10,0,0,0,Member,A,44,Location 5
6/2/2021,1,0,2,11,0,0,0,Member,F,108,Location 4
6/2/2021,1,0,2,12,0,0,0,Member,A,24,Location 1
